S;1001
I;실버 폴쳔;1;icon_item_Falchion_up_silver
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;오크 크로스보우;1;icon_item_oak_crossbow
I;오크 크로스보우;1;icon_item_oak_crossbow
I;우든 버클러;1;icon_item_Shield_11
I;카프리선 팬츠;1;icon_item_pants_brigan
I;탈트;508;30_item_ore_talt
I;파이크;1;warrior_f_spear_pike
I;보급용 농축 HP포션 LV15;165;item_HP_oil_3
I;보급용 농축 SP포션 LV15;179;item_SP_requid_3
I;보급용 큰 SP포션;100;item_SP_requid_3
I;보급용 큰 HP포션;100;item_HP_oil_3
I;보급용 작은 HP포션;126;item_HP_oil_1
I;보급용 작은 SP포션;349;item_SP_requid_1
C;304238303381221
I;노비스 뱅글;1;item_bracelet_15
I;라이트 로네사 뱅글;1;item_bracelet_15
I;베르타스 라파이 보우;1;icon_item_bow_lapai
I;롱 보우;1;bow_longbow
I;베르타스 라파이 보우;1;icon_item_bow_lapai
I;라파이 투 핸드 메이스;1;icon_item_mace_twohand_lapai
I;망가진 안티 다크 브레이슬릿;1;item_bracelet_14
I;부베 네클리스;1;item_necklace_18
I;부베 뱅글;1;item_bracelet_16
I;아이스 로드;1;staff_cane_lowver_up
I;사브르;1;icon_item_Sword_26
I;숏 보우;1;bow_shortbow
I;카스카라;1;icon_item_Sword_24
I;케이스타스 수호의 포션;30;icon_item_Drug_exDEF1
I;케이스타스 용맹의 포션;30;icon_item_Drug_exATK1
I;케이스타스 회복포션Lv1;100;item_HPSP_potion_1
I;케파 팬던트;1;item_necklace_10
I;크룩;1;icon_item_crook
C;129166846477192
I;(바랜)닉스 나이트 그리브;1;icon_item_arkishknight_boots
I;(바랜)닉스 나이트 아머;1;icon_item_arkishknight_armor
I;(바랜)닉스 나이트 팬츠;1;icon_item_arkishknight_pants
I;그레이트 소드;1;sword_greate_sword
I;농축 HP포션 LV10;73;icon_item_HP_Alche
I;농축 SP포션 LV10;53;icon_item_SP_Alche
I;보급용 HP포션 LV5;81;item_HP_oil_3
I;보급용 SP포션;334;item_SP_requid_2
I;보급용 SP포션 LV10;196;item_SP_requid_3
I;보급용 작은 HP포션;129;item_HP_oil_1
I;보급용 작은 SP포션;783;item_SP_requid_1
I;샌드위치;5;icon_item_sandwich
I;샐러드;5;icon_item_salad
I;알레멧 SP포션;12;item_SP_requid_3
I;케이스타스 HP포션 Lv2;2;item_HP_oil_2
I;케이스타스 HP포션 Lv3;4;item_HP_oil_2
I;케이스타스 SP포션 Lv2;15;item_SP_requid_2
I;케이스타스 SP포션 Lv3;5;item_SP_requid_2
I;케이스타스 회복포션Lv2;15;item_HPSP_potion_2
I;케이스타스 회복포션Lv3;5;item_HPSP_potion_3
I;케이스타스 회복포션Lv4;24;item_HPSP_potion_3
I;케파 인형;1;hairacc_48_cepadoll
I;케파 인형;1;hairacc_48_cepadoll
I;콜렉투르;1;new_claymore_up
I;로프틀렘의 젬;Lv1;gem_mon_Loftlem
I;마가 투 핸드 소드;1;icon_item_colossus
I;사크미스;1;icon_item_sword_noroi_TH
I;보급용 큰 HP포션;100;item_HP_oil_3
I;보급용 큰 SP포션;100;item_SP_requid_3
I;탈트;11450;30_item_ore_talt
C;512196324886368
I;HP 회복의 엘릭서 [이벤트];10;icon_item_HPelixir
I;SP 회복의 엘릭서 [이벤트];10;icon_item_SPelixir
I;[PC방] HP 회복 소형 엘릭서 ;30;icon_item_random_hpellixerbox
I;[PC방] SP 회복 소형 엘릭서 ;30;icon_item_random_spellixerbox
I;그린 젬;Lv1;item_icon_Dia150
I;그린 젬;Lv1;item_icon_Dia150
I;그린 젬;Lv1;item_icon_Dia150
I;그린 젬;Lv2;item_icon_Dia150
I;그린 젬;Lv1;item_icon_Dia150
I;기슬로티스;2240;icon_item_Gyslotis
I;디오 소드;1;icon_item_Sword_26
I;레드 젬;Lv6;item_icon_circle150
I;레드 젬;Lv6;item_icon_circle150
I;레드 젬;Lv6;item_icon_circle150
I;레드 젬;Lv5;item_icon_circle150
I;롱 보우;1;bow_longbow
I;리에나 플레이트 레깅스;1;icon_item_pants_CEscale
I;맬릿;1;mace_mallet_up
I;머레지나 뱅글;1;item_bracelet_05
I;머슈카리아 모자;1;hairacc_23_mushcariahat
I;부베 네클리스;1;item_necklace_18
I;부베 뱅글;1;item_bracelet_16
I;부베 뱅글;1;item_bracelet_16
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;사이클롭스 아이;1;item_necklace_16
I;사파이어;1;39_icon_item_Cry8rite
I;성수;2439;icon_item_holywater
I;쉬나임 그리브;1;icon_item_boots_golem
I;슈페리어 뱅글;1;item_bracelet_15
I;스트링 네클리스;1;item_necklace_17
I;스틸 체인 글로브;1;icon_item_gloves_chain
I;스파타;1;icon_item_Sword_27
I;시커;1;bow_recurve_bow
I;아라스의 폴쳔;1;icon_item_Sword_23
I;아이스 로드;1;staff_cane_lowver_up
I;아이언 보우;1;selfbow_up
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;와이드 크로스보우;1;crossbow_oak_crossbow
I;워커;1;icon_item_boots_brigan
I;워픽;1;mace_Warpick
I;유코푸스 네클리스;1;item_necklace_11
I;잘리아 카이트 실드;1;icon_item_it_w_wooden_kite_shiled_b_green
I;체인 메일;1;icon_item_shirts_chain
I;카너버 네클리스;1;item_necklace_17
I;카브라 부츠;1;icon_item_boots_bube
I;케파 인형;1;hairacc_48_cepadoll
I;케파 인형;1;hairacc_48_cepadoll
I;케파 팬던트;1;item_necklace_10
I;크로스보우;1;icon_item_crossbow
I;크룩;1;icon_item_crook
I;툼 건틀릿;1;icon_item_gloves_earth
I;플라티나 메달;1;item_necklace_19
I;플라티나 메달;1;item_necklace_19
I;하드 레더 아머;1;icon_item_shirts_bube_blue
I;홀리 파우더;10058;icon_item_powderw
C;223467148413019
I;거짓의 목걸이;1;item_NECK_PILGRIM_04_INT
I;노비스 네클리스;1;item_necklace_10
I;매직 우든 스태프;1;Mage_f_staff_woodenstick
I;발타스 모닝스타;1;Hogma_club
I;보급용 SP포션;351;item_SP_requid_2
I;보급용 작은 HP포션;241;item_HP_oil_1
I;보급용 작은 SP포션;635;item_SP_requid_1
I;선쿠스 마울;1;mace_maul
I;오페러의 젬;Lv1;gem_mon_operor
I;케파 인형;1;hairacc_48_cepadoll
I;보급용 큰 HP포션;205;item_HP_oil_3
I;보급용 큰 SP포션;200;item_SP_requid_3
I;보급용 HP포션;215;item_HP_oil_2
C;755772510175514
I;(바랜)워메이지 로브;1;icon_item_warmage_robe
I;(바랜)이글스타 레더 글로브;1;icon_item_eaglestar_gloves
I;(바랜)이글스타 레더 아머;1;icon_item_eaglestar_armor
I;(바랜)이글스타 레더 팬츠;1;icon_item_eaglestar_pants
I;(바랜)이스턴 레더 부츠;1;icon_item_eastengarden_boots
I;(바랜)이스턴 레더 아머;1;icon_item_eastengarden_armor
I;아틸로늄;56;18_item_plantite
I;레이드 포탈 스톤;27;icon_item_dungeon_portalstone
I;뉴클 가루;4112;icon_item_breakpowder_1
I;시에라 가루;70;icon_item_breakpowder_2
I;펄 브레이슬릿;1;item_bracelet_05
I;펄 브레이슬릿;1;item_bracelet_05
I;(바랜)이스턴 레더 팬츠;1;icon_item_eastengarden_pants
I;혈석;33;34_item_ore_blood_stone
I;옵시디안;33;27_item_ore_obsidian
I;오팔;21;25_item_ore_opal
I;축복받은 조각;4;icon_item_Gem_Elemental1
I;여신의 축복석;1;icon_item_transcendence_Stone
I;파이크;1;warrior_f_spear_pike
I;노비스 뱅글;1;item_bracelet_15
I;울스터마이트;197;item_icon_teraingot
I;펠트레민;199;item_icon_pideingot
I;페리도트;15;28_item_ore_peridot
I;토파즈;28;24_item_ore_topaz
I;불길한 영혼 파편;6;icon_item_misc_dust
I;불길한 영혼 조각;3;icon_item_misc_rubble
I;가넷;53;26_item_ore_garnet
I;루비;69;26_item_ore_garnet
I;지르콘;17;29_item_ore_zircon
I;피데슘;527;5_item_ore_fluorite
I;이실딘 광석;265;9_item_ore_orichalcon
I;테라늄;519;36_item_ore_lapis_philosophorum
I;리디아의 붉은 꽃;36;icon_item_misc_0519
I;샤펜의 검은 꽃;11;icon_item_misc_0521
I;별빛이 깃든 이슬;9;icon_item_misc_0520
I;니코폴리스 펠라인;36;icon_item_misc_0527
I;니코폴리스 은하 방울;5;icon_item_misc_0526
I;다이아몬드;23;icon_item_dia2
I;플로르;43;icon_item_crystal_green
I;이오니움;638;icon_item_crystal_yellow
I;안데슘;639;icon_item_crystal_red
I;별의 인도자 램프;7;icon_item_misc_0522
I;로열 블레이드 파편;12;icon_item_misc_0529
I;영광의 촛대;5;icon_item_misc_0525
I;보늬 교훈의 화살;5;icon_item_misc_0524
I;리디아 샤펜의 확장된 렌즈;6;icon_item_misc_0523
I;사파이어;55;39_icon_item_Cry8rite
I;레지네이트;31;16_item_treenite
I;미스릴 광석;29;13_item_mythril
I;포르튬;3;20_item_ore_tachyum
C;156186485724229
I;허밍버드의 젬;Lv1;gem_mon_Humming_bud
I;말레딕;1;icon_item_yew_staff
I;보급용 HP포션;7;item_HP_oil_2
I;보급용 SP포션;240;item_SP_requid_2
I;보급용 SP포션 LV10;50;item_SP_requid_3
I;보급용 작은 SP포션;690;item_SP_requid_1
I;보급용 작은 스태미나 알약;28;item_STA_pill_1
I;초록 어패리션의 젬;Lv1;gem_mon_Spector_Gh
I;스태미나 알약;5;item_STA_pill_2
I;실버 폴쳔;1;icon_item_Falchion_up_silver
I;여신의 축복석;1;icon_item_transcendence_Stone
I;츄파카브라 네클리스;1;item_necklace_11
I;케이스타스 HP포션 Lv2;10;item_HP_oil_2
I;케이스타스 SP포션 Lv2;10;item_SP_requid_2
I;케이스타스 회복포션Lv1;7;item_HPSP_potion_1
